,Elevation,Transect,Quadrat,Point_1,Point_2,Depth
4695,850,A,13,D,5,27
4696,850,A,13,E,1,22
4697,850,A,13,E,2,25
4698,850,A,13,E,3,24
4699,850,A,13,E,4,23
4700,850,A,13,E,5,21
4701,850,A,14,A,1,72
4702,850,A,14,A,2,9
4703,850,A,14,A,3,39
4704,850,A,14,A,4,23
4705,850,A,14,A,5,40
4706,850,A,14,B,1,56
4707,850,A,14,B,2,49
4708,850,A,14,B,3,45
4709,850,A,14,B,4,5
4710,850,A,14,B,5,32
4711,850,A,14,C,1,46
4712,850,A,14,C,2,45
4713,850,A,14,C,3,11
4714,850,A,14,C,4,7
4715,850,A,14,C,5,12
4716,850,A,14,D,1,44
4717,850,A,14,D,2,44
4718,850,A,14,D,3,0
4719,850,A,14,D,4,2
4720,850,A,14,D,5,12
4721,850,A,14,E,1,33
4722,850,A,14,E,2,37
4723,850,A,14,E,3,31
4724,850,A,14,E,4,29
4725,850,A,14,E,5,30
4726,850,A,15,A,1,20
4727,850,A,15,A,2,16
4728,850,A,15,A,3,17
4729,850,A,15,A,4,16
4730,850,A,15,A,5,20
4731,850,A,15,B,1,20
4732,850,A,15,B,2,15
4733,850,A,15,B,3,10
4734,850,A,15,B,4,15
4735,850,A,15,B,5,20
4736,850,A,15,C,1,25
4737,850,A,15,C,2,16
4738,850,A,15,C,3,14
4739,850,A,15,C,4,12
4740,850,A,15,C,5,25
4741,850,A,15,D,1,26
4742,850,A,15,D,2,15
4743,850,A,15,D,3,18
4744,850,A,15,D,4,15
4745,850,A,15,D,5,28
4746,850,A,15,E,1,32
4747,850,A,15,E,2,29
4748,850,A,15,E,3,20
4749,850,A,15,E,4,0
4750,850,A,15,E,5,30
4751,850,A,16,A,1,35
4752,850,A,16,A,2,27
4753,850,A,16,A,3,25
4754,850,A,16,A,4,31
4755,850,A,16,A,5,30
4756,850,A,16,B,1,32
4757,850,A,16,B,2,21
4758,850,A,16,B,3,35
4759,850,A,16,B,4,30
4760,850,A,16,B,5,29
4761,850,A,16,C,1,40
4762,850,A,16,C,2,40
4763,850,A,16,C,3,17
4764,850,A,16,C,4,30
4765,850,A,16,C,5,26
4766,850,A,16,D,1,40
4767,850,A,16,D,2,36
4768,850,A,16,D,3,27
4769,850,A,16,D,4,27
4770,850,A,16,D,5,26
4771,850,A,16,E,1,38
4772,850,A,16,E,2,35
4773,850,A,16,E,3,31
4774,850,A,16,E,4,25
4775,850,A,16,E,5,23
4776,850,A,17,A,1,29
4777,850,A,17,A,2,26
4778,850,A,17,A,3,26
4779,850,A,17,A,4,23
4780,850,A,17,A,5,20
4781,850,A,17,B,1,25
4782,850,A,17,B,2,22
4783,850,A,17,B,3,23
4784,850,A,17,B,4,20
4785,850,A,17,B,5,20
4786,850,A,17,C,1,20
4787,850,A,17,C,2,13
4788,850,A,17,C,3,20
4789,850,A,17,C,4,18
4790,850,A,17,C,5,17
4791,850,A,17,D,1,20
4792,850,A,17,D,2,17
4793,850,A,17,D,3,11
4794,850,A,17,D,4,13
4795,850,A,17,D,5,20
4796,850,A,17,E,1,18
4797,850,A,17,E,2,15
4798,850,A,17,E,3,12
4799,850,A,17,E,4,12
4800,850,A,17,E,5,13
4801,850,A,18,A,1,25
4802,850,A,18,A,2,25
4803,850,A,18,A,3,20
4804,850,A,18,A,4,21
4805,850,A,18,A,5,15
4806,850,A,18,B,1,21
4807,850,A,18,B,2,23
4808,850,A,18,B,3,20
4809,850,A,18,B,4,16
4810,850,A,18,B,5,18
4811,850,A,18,C,1,18
4812,850,A,18,C,2,9
4813,850,A,18,C,3,22
4814,850,A,18,C,4,13
4815,850,A,18,C,5,20
4816,850,A,18,D,1,22
4817,850,A,18,D,2,22
4818,850,A,18,D,3,17
4819,850,A,18,D,4,21
4820,850,A,18,D,5,21
4821,850,A,18,E,1,19
4822,850,A,18,E,2,15
4823,850,A,18,E,3,21
4824,850,A,18,E,4,19
4825,850,A,18,E,5,17
4826,850,A,19,A,1,15
4827,850,A,19,A,2,23
4828,850,A,19,A,3,18
4829,850,A,19,A,4,21
4830,850,A,19,A,5,5
4831,850,A,19,B,1,21
4832,850,A,19,B,2,12
4833,850,A,19,B,3,29
4834,850,A,19,B,4,18
4835,850,A,19,B,5,25
4836,850,A,19,C,1,25
4837,850,A,19,C,2,26
4838,850,A,19,C,3,28
4839,850,A,19,C,4,20
4840,850,A,19,C,5,23
4841,850,A,19,D,1,19
4842,850,A,19,D,2,17
4843,850,A,19,D,3,17
4844,850,A,19,D,4,18
4845,850,A,19,D,5,17
4846,850,A,19,E,1,16
4847,850,A,19,E,2,18
4848,850,A,19,E,3,14
4849,850,A,19,E,4,10
4850,850,A,19,E,5,17
4851,850,A,20,A,1,13
4852,850,A,20,A,2,26
4853,850,A,20,A,3,29
4854,850,A,20,A,4,29
4855,850,A,20,A,5,30
4856,850,A,20,B,1,20
4857,850,A,20,B,2,26
4858,850,A,20,B,3,28
4859,850,A,20,B,4,26
4860,850,A,20,B,5,32
4861,850,A,20,C,1,22
4862,850,A,20,C,2,20
4863,850,A,20,C,3,20
4864,850,A,20,C,4,25
4865,850,A,20,C,5,25
4866,850,A,20,D,1,17
4867,850,A,20,D,2,20
4868,850,A,20,D,3,19
4869,850,A,20,D,4,17
4870,850,A,20,D,5,21
4871,850,A,20,E,1,16
4872,850,A,20,E,2,17
4873,850,A,20,E,3,14
4874,850,A,20,E,4,15
4875,850,A,20,E,5,12
4876,700,B,1,A,1,150
4877,700,B,1,A,2,32
4878,700,B,1,A,3,11
4879,700,B,1,A,4,19
4880,700,B,1,A,5,25
4881,700,B,1,B,1,150
4882,700,B,1,B,2,150
4883,700,B,1,B,3,45
4884,700,B,1,B,4,16
4885,700,B,1,B,5,23
4886,700,B,1,C,1,150
4887,700,B,1,C,2,150
4888,700,B,1,C,3,150
4889,700,B,1,C,4,150
4890,700,B,1,C,5,150
4891,700,B,1,D,1,131
4892,700,B,1,D,2,129
4893,700,B,1,D,3,131
4894,700,B,1,D,4,124
4895,700,B,1,D,5,111
4896,700,B,1,E,1,80
4897,700,B,1,E,2,73
4898,700,B,1,E,3,61
4899,700,B,1,E,4,81
4900,700,B,1,E,5,79
4901,700,B,2,A,1,45
4902,700,B,2,A,2,0
4903,700,B,2,A,3,26
4904,700,B,2,A,4,26
4905,700,B,2,A,5,35
4906,700,B,2,B,1,43
4907,700,B,2,B,2,33
4908,700,B,2,B,3,37
4909,700,B,2,B,4,44
4910,700,B,2,B,5,67
4911,700,B,2,C,1,83
4912,700,B,2,C,2,81
4913,700,B,2,C,3,65
4914,700,B,2,C,4,80
4915,700,B,2,C,5,107
4916,700,B,2,D,1,78
4917,700,B,2,D,2,70
4918,700,B,2,D,3,49
4919,700,B,2,D,4,38
4920,700,B,2,D,5,30
4921,700,B,2,E,1,85
4922,700,B,2,E,2,65
4923,700,B,2,E,3,1
4924,700,B,2,E,4,12
4925,700,B,2,E,5,27
4926,700,B,3,A,1,21
4927,700,B,3,A,2,20
4928,700,B,3,A,3,2
4929,700,B,3,A,4,71
4930,700,B,3,A,5,141
4931,700,B,3,B,1,31
4932,700,B,3,B,2,12
4933,700,B,3,B,3,15
4934,700,B,3,B,4,75
4935,700,B,3,B,5,141
4936,700,B,3,C,1,150
4937,700,B,3,C,2,61
4938,700,B,3,C,3,27
4939,700,B,3,C,4,77
4940,700,B,3,C,5,136
4941,700,B,3,D,1,150
4942,700,B,3,D,2,123
4943,700,B,3,D,3,46
4944,700,B,3,D,4,70
4945,700,B,3,D,5,150
4946,700,B,3,E,1,110
4947,700,B,3,E,2,101
4948,700,B,3,E,3,75
4949,700,B,3,E,4,88
4950,700,B,3,E,5,150
4951,700,B,4,A,1,75
4952,700,B,4,A,2,40
4953,700,B,4,A,3,5
4954,700,B,4,A,4,22
4955,700,B,4,A,5,43
4956,700,B,4,B,1,103
4957,700,B,4,B,2,31
4958,700,B,4,B,3,60
4959,700,B,4,B,4,4
4960,700,B,4,B,5,26
4961,700,B,4,C,1,77
4962,700,B,4,C,2,105
4963,700,B,4,C,3,30
4964,700,B,4,C,4,54
4965,700,B,4,C,5,6
4966,700,B,4,D,1,70
4967,700,B,4,D,2,81
4968,700,B,4,D,3,95
4969,700,B,4,D,4,99
4970,700,B,4,D,5,53
4971,700,B,4,E,1,40
4972,700,B,4,E,2,62
4973,700,B,4,E,3,70
4974,700,B,4,E,4,80
4975,700,B,4,E,5,89
4976,700,B,5,A,1,53
4977,700,B,5,A,2,42
4978,700,B,5,A,3,37
4979,700,B,5,A,4,26
4980,700,B,5,A,5,37
4981,700,B,5,B,1,48
4982,700,B,5,B,2,36
4983,700,B,5,B,3,40
4984,700,B,5,B,4,40
4985,700,B,5,B,5,44
4986,700,B,5,C,1,47
4987,700,B,5,C,2,53
4988,700,B,5,C,3,50
4989,700,B,5,C,4,32
4990,700,B,5,C,5,41
4991,700,B,5,D,1,50
4992,700,B,5,D,2,65
4993,700,B,5,D,3,44
4994,700,B,5,D,4,40
4995,700,B,5,D,5,42
4996,700,B,5,E,1,57
4997,700,B,5,E,2,56
4998,700,B,5,E,3,35
4999,700,B,5,E,4,32
5000,700,B,5,E,5,24
5001,700,B,6,A,1,111
5002,700,B,6,A,2,120
5003,700,B,6,A,3,133
5004,700,B,6,A,4,95
5005,700,B,6,A,5,65
5006,700,B,6,B,1,96
5007,700,B,6,B,2,107
5008,700,B,6,B,3,116
5009,700,B,6,B,4,111
5010,700,B,6,B,5,82
5011,700,B,6,C,1,72
5012,700,B,6,C,2,96
5013,700,B,6,C,3,120
5014,700,B,6,C,4,130
5015,700,B,6,C,5,105
5016,700,B,6,D,1,55
5017,700,B,6,D,2,82
5018,700,B,6,D,3,102
5019,700,B,6,D,4,116
5020,700,B,6,D,5,102
5021,700,B,6,E,1,33
5022,700,B,6,E,2,60
5023,700,B,6,E,3,87
5024,700,B,6,E,4,65
5025,700,B,6,E,5,53
5026,700,B,7,A,1,26
5027,700,B,7,A,2,35
5028,700,B,7,A,3,31
5029,700,B,7,A,4,26
5030,700,B,7,A,5,40
5031,700,B,7,B,1,36
5032,700,B,7,B,2,33
5033,700,B,7,B,3,25
5034,700,B,7,B,4,25
5035,700,B,7,B,5,23
5036,700,B,7,C,1,27
5037,700,B,7,C,2,23
5038,700,B,7,C,3,30
5039,700,B,7,C,4,17
5040,700,B,7,C,5,40
5041,700,B,7,D,1,26
5042,700,B,7,D,2,23
5043,700,B,7,D,3,20
5044,700,B,7,D,4,35
5045,700,B,7,D,5,35
5046,700,B,7,E,1,20
5047,700,B,7,E,2,24
5048,700,B,7,E,3,22
5049,700,B,7,E,4,42
5050,700,B,7,E,5,41
5051,700,B,8,A,1,25
5052,700,B,8,A,2,25
5053,700,B,8,A,3,16
5054,700,B,8,A,4,27
5055,700,B,8,A,5,28
5056,700,B,8,B,1,21
5057,700,B,8,B,2,23
5058,700,B,8,B,3,23
5059,700,B,8,B,4,39
5060,700,B,8,B,5,35
5061,700,B,8,C,1,23
5062,700,B,8,C,2,29
5063,700,B,8,C,3,25
5064,700,B,8,C,4,29
5065,700,B,8,C,5,41
5066,700,B,8,D,1,17
5067,700,B,8,D,2,21
5068,700,B,8,D,3,16
5069,700,B,8,D,4,29
5070,700,B,8,D,5,21
5071,700,B,8,E,1,17
5072,700,B,8,E,2,13
5073,700,B,8,E,3,20
5074,700,B,8,E,4,18
5075,700,B,8,E,5,21
5076,700,B,9,A,1,15
5077,700,B,9,A,2,15
5078,700,B,9,A,3,13
5079,700,B,9,A,4,13
5080,700,B,9,A,5,22
5081,700,B,9,B,1,20
5082,700,B,9,B,2,20
5083,700,B,9,B,3,17
5084,700,B,9,B,4,9
5085,700,B,9,B,5,30
5086,700,B,9,C,1,25
5087,700,B,9,C,2,25
5088,700,B,9,C,3,13
5089,700,B,9,C,4,24
5090,700,B,9,C,5,25
5091,700,B,9,D,1,30
5092,700,B,9,D,2,33
5093,700,B,9,D,3,16
5094,700,B,9,D,4,15
5095,700,B,9,D,5,10
5096,700,B,9,E,1,35
5097,700,B,9,E,2,37
5098,700,B,9,E,3,46
5099,700,B,9,E,4,2
5100,700,B,9,E,5,35
5101,700,B,10,A,1,37
5102,700,B,10,A,2,37
5103,700,B,10,A,3,40
5104,700,B,10,A,4,33
5105,700,B,10,A,5,27
5106,700,B,10,B,1,33
5107,700,B,10,B,2,35
5108,700,B,10,B,3,36
5109,700,B,10,B,4,16
5110,700,B,10,B,5,27
5111,700,B,10,C,1,20
5112,700,B,10,C,2,23
5113,700,B,10,C,3,25
5114,700,B,10,C,4,30
5115,700,B,10,C,5,25
5116,700,B,10,D,1,3
5117,700,B,10,D,2,25
5118,700,B,10,D,3,32
5119,700,B,10,D,4,33
5120,700,B,10,D,5,27
5121,700,B,10,E,1,12
5122,700,B,10,E,2,43
5123,700,B,10,E,3,31
5124,700,B,10,E,4,27
5125,700,B,10,E,5,17
5126,300,B,1,A,1,150
5127,300,B,1,A,2,25
5128,300,B,1,A,3,13
5129,300,B,1,A,4,0
5130,300,B,1,A,5,35
5131,300,B,1,B,1,150
5132,300,B,1,B,2,150
5133,300,B,1,B,3,150
5134,300,B,1,B,4,48
5135,300,B,1,B,5,56
5136,300,B,1,C,1,150
5137,300,B,1,C,2,150
5138,300,B,1,C,3,150
5139,300,B,1,C,4,150
5140,300,B,1,C,5,150
5141,300,B,1,D,1,120
5142,300,B,1,D,2,108
5143,300,B,1,D,3,113
5144,300,B,1,D,4,140
5145,300,B,1,D,5,118
5146,300,B,1,E,1,78
5147,300,B,1,E,2,95
5148,300,B,1,E,3,141
5149,300,B,1,E,4,123
5150,300,B,1,E,5,115
5151,300,B,2,A,1,15
5152,300,B,2,A,2,1
5153,300,B,2,A,3,113
5154,300,B,2,A,4,66
5155,300,B,2,A,5,55
5156,300,B,2,B,1,21
5157,300,B,2,B,2,106
5158,300,B,2,B,3,105
5159,300,B,2,B,4,95
5160,300,B,2,B,5,71
5161,300,B,2,C,1,99
5162,300,B,2,C,2,96
5163,300,B,2,C,3,90
5164,300,B,2,C,4,82
5165,300,B,2,C,5,69
5166,300,B,2,D,1,82
5167,300,B,2,D,2,85
5168,300,B,2,D,3,82
5169,300,B,2,D,4,73
5170,300,B,2,D,5,62
5171,300,B,2,E,1,80
5172,300,B,2,E,2,81
5173,300,B,2,E,3,72
5174,300,B,2,E,4,63
5175,300,B,2,E,5,51
5176,300,B,3,A,1,60
5177,300,B,3,A,2,65
5178,300,B,3,A,3,60
5179,300,B,3,A,4,53
5180,300,B,3,A,5,42
5181,300,B,3,B,1,48
5182,300,B,3,B,2,45
5183,300,B,3,B,3,50
5184,300,B,3,B,4,47
5185,300,B,3,B,5,35
5186,300,B,3,C,1,53
5187,300,B,3,C,2,48
5188,300,B,3,C,3,48
5189,300,B,3,C,4,46
5190,300,B,3,C,5,33
5191,300,B,3,D,1,52
5192,300,B,3,D,2,47
5193,300,B,3,D,3,46
5194,300,B,3,D,4,47
5195,300,B,3,D,5,30
5196,300,B,3,E,1,46
5197,300,B,3,E,2,45
5198,300,B,3,E,3,46
5199,300,B,3,E,4,50
5200,300,B,3,E,5,20
5201,300,B,4,A,1,75
5202,300,B,4,A,2,102
5203,300,B,4,A,3,113
5204,300,B,4,A,4,129
5205,300,B,4,A,5,80
5206,300,B,4,B,1,72
5207,300,B,4,B,2,96
5208,300,B,4,B,3,110
5209,300,B,4,B,4,123
5210,300,B,4,B,5,95
5211,300,B,4,C,1,73
5212,300,B,4,C,2,88
5213,300,B,4,C,3,111
5214,300,B,4,C,4,122
5215,300,B,4,C,5,150
5216,300,B,4,D,1,66
5217,300,B,4,D,2,92
5218,300,B,4,D,3,113
5219,300,B,4,D,4,120
5220,300,B,4,D,5,131
5221,300,B,4,E,1,66
5222,300,B,4,E,2,92
5223,300,B,4,E,3,106
5224,300,B,4,E,4,92
5225,300,B,4,E,5,129
5226,300,B,5,A,1,90
5227,300,B,5,A,2,77
5228,300,B,5,A,3,65
5229,300,B,5,A,4,55
5230,300,B,5,A,5,62
5231,300,B,5,B,1,92
5232,300,B,5,B,2,85
5233,300,B,5,B,3,63
5234,300,B,5,B,4,63
5235,300,B,5,B,5,61
5236,300,B,5,C,1,106
5237,300,B,5,C,2,86
5238,300,B,5,C,3,56
5239,300,B,5,C,4,44
5240,300,B,5,C,5,45
5241,300,B,5,D,1,100
5242,300,B,5,D,2,46
5243,300,B,5,D,3,27
5244,300,B,5,D,4,20
5245,300,B,5,D,5,16
5246,300,B,5,E,1,115
5247,300,B,5,E,2,49
5248,300,B,5,E,3,33
5249,300,B,5,E,4,30
5250,300,B,5,E,5,65
5251,300,B,6,A,1,45
5252,300,B,6,A,2,61
5253,300,B,6,A,3,65
5254,300,B,6,A,4,81
5255,300,B,6,A,5,90
5256,300,B,6,B,1,15
5257,300,B,6,B,2,47
5258,300,B,6,B,3,65
5259,300,B,6,B,4,62
5260,300,B,6,B,5,83
5261,300,B,6,C,1,27
5262,300,B,6,C,2,45
5263,300,B,6,C,3,50
5264,300,B,6,C,4,78
5265,300,B,6,C,5,68
5266,300,B,6,D,1,34
5267,300,B,6,D,2,30
5268,300,B,6,D,3,39
5269,300,B,6,D,4,70
5270,300,B,6,D,5,33
5271,300,B,6,E,1,45
5272,300,B,6,E,2,52
5273,300,B,6,E,3,54
5274,300,B,6,E,4,36
5275,300,B,6,E,5,23
5276,300,B,7,A,1,50
5277,300,B,7,A,2,75
5278,300,B,7,A,3,125
5279,300,B,7,A,4,131
5280,300,B,7,A,5,98
5281,300,B,7,B,1,63
5282,300,B,7,B,2,85
5283,300,B,7,B,3,115
5284,300,B,7,B,4,106
5285,300,B,7,B,5,113
5286,300,B,7,C,1,75
5287,300,B,7,C,2,60
5288,300,B,7,C,3,85
5289,300,B,7,C,4,93
5290,300,B,7,C,5,115
5291,300,B,7,D,1,95
5292,300,B,7,D,2,35
5293,300,B,7,D,3,65
5294,300,B,7,D,4,86
5295,300,B,7,D,5,115
5296,300,B,7,E,1,90
5297,300,B,7,E,2,17
5298,300,B,7,E,3,53
5299,300,B,7,E,4,80
5300,300,B,7,E,5,112
5301,300,B,8,A,1,16
5302,300,B,8,A,2,10
5303,300,B,8,A,3,6
5304,300,B,8,A,4,10
5305,300,B,8,A,5,19
5306,300,B,8,B,1,29
5307,300,B,8,B,2,16
5308,300,B,8,B,3,7
5309,300,B,8,B,4,23
5310,300,B,8,B,5,33
5311,300,B,8,C,1,37
5312,300,B,8,C,2,23
5313,300,B,8,C,3,17
5314,300,B,8,C,4,41
5315,300,B,8,C,5,51
5316,300,B,8,D,1,62
5317,300,B,8,D,2,77
5318,300,B,8,D,3,81
5319,300,B,8,D,4,67
5320,300,B,8,D,5,47
5321,300,B,8,E,1,65
5322,300,B,8,E,2,50
5323,300,B,8,E,3,56
5324,300,B,8,E,4,49
5325,300,B,8,E,5,23
5326,300,B,9,A,1,60
5327,300,B,9,A,2,66
5328,300,B,9,A,3,73
5329,300,B,9,A,4,40
5330,300,B,9,A,5,70
5331,300,B,9,B,1,53
5332,300,B,9,B,2,57
5333,300,B,9,B,3,65
5334,300,B,9,B,4,72
5335,300,B,9,B,5,43
5336,300,B,9,C,1,43
5337,300,B,9,C,2,23
5338,300,B,9,C,3,54
5339,300,B,9,C,4,74
5340,300,B,9,C,5,68
5341,300,B,9,D,1,33
5342,300,B,9,D,2,23
5343,300,B,9,D,3,58
5344,300,B,9,D,4,79
5345,300,B,9,D,5,90
5346,300,B,9,E,1,25
5347,300,B,9,E,2,25
5348,300,B,9,E,3,73
5349,300,B,9,E,4,81
5350,300,B,9,E,5,78
5351,300,B,10,A,1,10
5352,300,B,10,A,2,10
5353,300,B,10,A,3,15
5354,300,B,10,A,4,17
5355,300,B,10,A,5,19
5356,300,B,10,B,1,9
5357,300,B,10,B,2,10
5358,300,B,10,B,3,15
5359,300,B,10,B,4,17
5360,300,B,10,B,5,20
5361,300,B,10,C,1,9
5362,300,B,10,C,2,10
5363,300,B,10,C,3,13
5364,300,B,10,C,4,21
5365,300,B,10,C,5,22
5366,300,B,10,D,1,3
5367,300,B,10,D,2,5
5368,300,B,10,D,3,11
5369,300,B,10,D,4,20
5370,300,B,10,D,5,25
5371,300,B,10,E,1,5
5372,300,B,10,E,2,3
5373,300,B,10,E,3,15
5374,300,B,10,E,4,13
5375,300,B,10,E,5,24
5376,400,B,1,A,1,150
5377,400,B,1,A,2,150
5378,400,B,1,A,3,78
5379,400,B,1,A,4,18
5380,400,B,1,A,5,13
5381,400,B,1,B,1,150
5382,400,B,1,B,2,150
5383,400,B,1,B,3,103
5384,400,B,1,B,4,30
5385,400,B,1,B,5,25
5386,400,B,1,C,1,150
5387,400,B,1,C,2,75
5388,400,B,1,C,3,49
5389,400,B,1,C,4,39
5390,400,B,1,C,5,43
5391,400,B,1,D,1,61
5392,400,B,1,D,2,62
5393,400,B,1,D,3,45
5394,400,B,1,D,4,42
5395,400,B,1,D,5,39
5396,400,B,1,E,1,65
5397,400,B,1,E,2,53
5398,400,B,1,E,3,49
5399,400,B,1,E,4,48
5400,400,B,1,E,5,53
5401,400,B,2,A,1,50
5402,400,B,2,A,2,57
5403,400,B,2,A,3,48
5404,400,B,2,A,4,32
5405,400,B,2,A,5,31
5406,400,B,2,B,1,95
5407,400,B,2,B,2,96
5408,400,B,2,B,3,57
5409,400,B,2,B,4,45
5410,400,B,2,B,5,66
5411,400,B,2,C,1,60
5412,400,B,2,C,2,67
5413,400,B,2,C,3,77
5414,400,B,2,C,4,78
5415,400,B,2,C,5,77
5416,400,B,2,D,1,42
5417,400,B,2,D,2,43
5418,400,B,2,D,3,49
5419,400,B,2,D,4,53
5420,400,B,2,D,5,55
5421,400,B,2,E,1,25
5422,400,B,2,E,2,27
5423,400,B,2,E,3,30
5424,400,B,2,E,4,35
5425,400,B,2,E,5,42
5426,400,B,3,A,1,100
5427,400,B,3,A,2,79
5428,400,B,3,A,3,105
5429,400,B,3,A,4,133
5430,400,B,3,A,5,132
5431,400,B,3,B,1,71
5432,400,B,3,B,2,70
5433,400,B,3,B,3,85
5434,400,B,3,B,4,109
5435,400,B,3,B,5,119
5436,400,B,3,C,1,65
5437,400,B,3,C,2,80
5438,400,B,3,C,3,70
5439,400,B,3,C,4,93
5440,400,B,3,C,5,100
5441,400,B,3,D,1,30
5442,400,B,3,D,2,70
5443,400,B,3,D,3,71
5444,400,B,3,D,4,73
5445,400,B,3,D,5,75
5446,400,B,3,E,1,16
5447,400,B,3,E,2,61
5448,400,B,3,E,3,57
5449,400,B,3,E,4,53
5450,400,B,3,E,5,48
5451,400,B,4,A,1,23
5452,400,B,4,A,2,30
5453,400,B,4,A,3,42
5454,400,B,4,A,4,46
5455,400,B,4,A,5,43
5456,400,B,4,B,1,30
5457,400,B,4,B,2,30
5458,400,B,4,B,3,27
5459,400,B,4,B,4,46
5460,400,B,4,B,5,37
5461,400,B,4,C,1,36
5462,400,B,4,C,2,35
5463,400,B,4,C,3,45
5464,400,B,4,C,4,43
5465,400,B,4,C,5,41
5466,400,B,4,D,1,35
5467,400,B,4,D,2,32
5468,400,B,4,D,3,40
5469,400,B,4,D,4,50
5470,400,B,4,D,5,51
5471,400,B,4,E,1,60
5472,400,B,4,E,2,50
5473,400,B,4,E,3,15
5474,400,B,4,E,4,7
5475,400,B,4,E,5,52
5476,400,B,5,A,1,62
5477,400,B,5,A,2,58
5478,400,B,5,A,3,77
5479,400,B,5,A,4,73
5480,400,B,5,A,5,61
5481,400,B,5,B,1,88
5482,400,B,5,B,2,90
5483,400,B,5,B,3,90
5484,400,B,5,B,4,80
5485,400,B,5,B,5,79
5486,400,B,5,C,1,120
5487,400,B,5,C,2,123
5488,400,B,5,C,3,122
5489,400,B,5,C,4,117
5490,400,B,5,C,5,150
5491,400,B,5,D,1,130
5492,400,B,5,D,2,139
5493,400,B,5,D,3,132
5494,400,B,5,D,4,112
5495,400,B,5,D,5,100
5496,400,B,5,E,1,33
5497,400,B,5,E,2,70
5498,400,B,5,E,3,65
5499,400,B,5,E,4,65
5500,400,B,5,E,5,37
5501,400,B,6,A,1,35
5502,400,B,6,A,2,34
5503,400,B,6,A,3,19
5504,400,B,6,A,4,15
5505,400,B,6,A,5,18
5506,400,B,6,B,1,35
5507,400,B,6,B,2,37
5508,400,B,6,B,3,15
5509,400,B,6,B,4,32
5510,400,B,6,B,5,27
5511,400,B,6,C,1,39
5512,400,B,6,C,2,36
5513,400,B,6,C,3,32
5514,400,B,6,C,4,32
5515,400,B,6,C,5,25
5516,400,B,6,D,1,32
5517,400,B,6,D,2,35
5518,400,B,6,D,3,36
5519,400,B,6,D,4,35
5520,400,B,6,D,5,33
5521,400,B,6,E,1,27
5522,400,B,6,E,2,30
5523,400,B,6,E,3,33
5524,400,B,6,E,4,35
5525,400,B,6,E,5,30
5526,400,B,7,A,1,33
5527,400,B,7,A,2,25
5528,400,B,7,A,3,25
5529,400,B,7,A,4,10
5530,400,B,7,A,5,33
5531,400,B,7,B,1,23
5532,400,B,7,B,2,4
5533,400,B,7,B,3,12
5534,400,B,7,B,4,17
5535,400,B,7,B,5,17
5536,400,B,7,C,1,22
5537,400,B,7,C,2,5
5538,400,B,7,C,3,7
5539,400,B,7,C,4,12
5540,400,B,7,C,5,13
5541,400,B,7,D,1,40
5542,400,B,7,D,2,10
5543,400,B,7,D,3,7
5544,400,B,7,D,4,25
5545,400,B,7,D,5,18
5546,400,B,7,E,1,83
5547,400,B,7,E,2,35
5548,400,B,7,E,3,7
5549,400,B,7,E,4,1
5550,400,B,7,E,5,5
5551,400,B,8,A,1,18
5552,400,B,8,A,2,2
5553,400,B,8,A,3,21
5554,400,B,8,A,4,17
5555,400,B,8,A,5,15
5556,400,B,8,B,1,29
5557,400,B,8,B,2,20
5558,400,B,8,B,3,28
5559,400,B,8,B,4,15
5560,400,B,8,B,5,4
5561,400,B,8,C,1,36
5562,400,B,8,C,2,20
5563,400,B,8,C,3,35
5564,400,B,8,C,4,25
5565,400,B,8,C,5,15
5566,400,B,8,D,1,33
5567,400,B,8,D,2,39
5568,400,B,8,D,3,40
5569,400,B,8,D,4,18
5570,400,B,8,D,5,25
5571,400,B,8,E,1,40
5572,400,B,8,E,2,42
5573,400,B,8,E,3,57
5574,400,B,8,E,4,55
5575,400,B,8,E,5,25
5576,400,B,9,A,1,15
5577,400,B,9,A,2,15
5578,400,B,9,A,3,20
5579,400,B,9,A,4,47
5580,400,B,9,A,5,87
5581,400,B,9,B,1,60
5582,400,B,9,B,2,16
5583,400,B,9,B,3,30
5584,400,B,9,B,4,55
5585,400,B,9,B,5,90
5586,400,B,9,C,1,73
5587,400,B,9,C,2,40
5588,400,B,9,C,3,62
5589,400,B,9,C,4,89
5590,400,B,9,C,5,116
5591,400,B,9,D,1,86
5592,400,B,9,D,2,93
5593,400,B,9,D,3,139
5594,400,B,9,D,4,150
5595,400,B,9,D,5,150
5596,400,B,9,E,1,60
5597,400,B,9,E,2,69
5598,400,B,9,E,3,106
5599,400,B,9,E,4,132
5600,400,B,9,E,5,148
5601,400,B,10,A,1,80
5602,400,B,10,A,2,47
5603,400,B,10,A,3,37
5604,400,B,10,A,4,30
5605,400,B,10,A,5,20
5606,400,B,10,B,1,40
5607,400,B,10,B,2,34
5608,400,B,10,B,3,23
5609,400,B,10,B,4,13
5610,400,B,10,B,5,7
5611,400,B,10,C,1,32
5612,400,B,10,C,2,20
5613,400,B,10,C,3,13
5614,400,B,10,C,4,6
5615,400,B,10,C,5,32
5616,400,B,10,D,1,74
5617,400,B,10,D,2,38
5618,400,B,10,D,3,17
5619,400,B,10,D,4,2
5620,400,B,10,D,5,20
5621,400,B,10,E,1,109
5622,400,B,10,E,2,76
5623,400,B,10,E,3,74
5624,400,B,10,E,4,68
5625,400,B,10,E,5,65
